m/z	retention_time	p_value	t_score
347.061	165.142	1.1627902826141571e-06	-20.427493653815358
384.12	368.227	0.7414892158969161	0.3504709194228209
89.0478	241.494	0.008647406067948626	5.613398038504292
146.109	195.207	0.402943690529218	-0.9000741278362149
146.1061	474.105	0.2914111314312604	1.250609158058994
323.0498	169.774	0.12494937959842087	-1.7849550101908767
176.0328	321.379	1.8583083308309552e-05	13.164849277599437
204.0903	450.091	0.04012293475940871	3.1839104034847483
116.0103	307.707	0.0034760420010991897	4.676170982423682
116.0103	408.121	0.009256763336540283	4.328260858730928
116.0103	257.207	0.003355797127863202	4.722212578739765
612.1487	302.036	0.0021526702252032326	-5.939467820799402
642.3001	458.493	0.004333434290442576	5.2939614977528935
88.0988	529.936	0.00013853155882328165	-8.704005219576427
135.0537	349.073	0.13064018666409374	2.028347906070135
132.0531	184.874	0.10655989192405659	-1.9983175773725688
192.0272	215.905	0.28561016407702994	1.1867000184780252
117.0786	325.426	0.014689678139368912	3.3929556401284477
89.0478	318.458	0.010711453504886044	-4.0334565399427875
125.0146	169.461	0.3278473213525542	-1.0762315479247122
119.0575	180.793	0.008106086494893496	4.427394223582575
192.0265	391.225	0.31735222153200815	-1.0908214218445278
103.063	276.854	0.35612193273068504	1.062080479195321
259.0459	147.818	0.00011831176419042257	-11.885542734612926
104.0091	446.952	0.09669280261715656	2.35494751620034
152.0335	291.841	0.0982192564003034	2.2347643007184232
131.0945	302.364	0.000317365011764333	-7.425999430214908
131.0945	258.726	0.03403112403162792	3.679854428262622
129.079	400.318	0.10174009296019339	2.1016246322692025
129.0792	381.087	0.012011586356878873	5.182106502610587
176.0425	375.97	0.6503787183527137	-0.5008379601315419
174.0531	229.259	0.12263778081181378	-1.7975183546814733
87.0685	346.276	0.039772963111879465	3.400431238316942
251.1003	325.794	0.9936137602438933	-0.008679115445714767
137.0459	438.001	0.553363931280449	-0.627947503246417
153.0099	167.307	0.5269427482123366	0.6783150575169141
189.0634	413.443	0.724473787341158	0.3706287653998269
154.0275	603.763	0.5974822750414258	-0.5688772194589141
122.036	533.861	0.18636813109019765	1.5012556316927184
220.0838	496.852	0.3472963669370905	-1.0222742237624454
192.027	351.765	0.24495513394995905	-1.308997521957262
164.0475	497.662	0.08786741440922295	-2.212854942822437
139.027	574.103	0.1443833577306163	-1.7167261546178003
119.0178	301.607	0.022269001138712143	4.253248191108792
119.0217	284.286	0.04435971684556009	3.3407933271443886
119.0176	319.687	0.012281217058042315	5.329769883866122
175.0634	445.461	0.06105545207391	2.92396245177072
116.0956	285.181	0.4178564602229465	0.8702541879551573
187.1679	484.934	0.10042111681565957	-2.20469356612127
145.0848	181.825	0.9662097669134078	-0.0449780010560992
145.085	377.725	0.025674973776665704	2.9834962884659224
175.0478	412.274	0.09765736666231396	2.279636945813509
175.0477	418.537	0.08408213273928808	2.4608225156480388
175.0472	393.025	0.4969159777832196	0.7517058696644706
161.0682	300.911	0.1013726740828368	2.241417232983399
162.0161	261.963	0.6186088078147893	0.5271611847290687
194.0574	494.381	0.1696791300825674	-1.6351446689306226
115.0266	248.993	0.005236568381747385	6.906077460353539
117.0782	228.101	0.03922755812131376	2.9099898713067174
117.0788	318.327	0.08092842757866014	2.4315118574784638
117.0782	222.868	0.03293682419954643	3.2322847204347442
129.0418	314.468	0.6774776492841618	-0.44697080671098977
188.1251	383.096	0.12293117904468569	2.075717741173078
131.0949	417.608	0.09866755665776575	2.240106225119599
118.0259	276.87	0.01346284311480679	3.4806547696142602
126.0296	677.115	0.11065477236816253	1.8732488473187594
130.0267	470.686	0.054401101448779174	-2.6266629754883093
103.0626	282.722	0.17669618904552045	1.5401503764125983
214.1576	595.227	0.0010613408282291216	-6.264214984516083
109.0522	432.572	0.4778781758758016	0.7568557573858489
189.1101	216.566	0.03871634800559155	3.4494268599010205
176.0676	493.587	9.835787126719376e-05	9.144009144013717
172.0367	222.2	0.3578931674425931	1.0117238806385045
129.0899	237.666	0.08097096573509839	-2.316587552305435
236.0782	244.953	0.538880395770532	0.6667938123888777
130.1116	345.557	0.07675983570442836	2.4077860082445413
188.1173	267.889	0.9512306207745154	0.06410714679915858
160.1219	524.398	0.21999283959923138	1.5428061366599173
126.0431	344.456	0.03167065348040097	3.4063241301597627
101.0473	333.43	0.0012033854152364754	12.077567615431814
243.086	253.086	0.02135767925328639	4.128430865528863
154.038	274.02	0.024096570294087162	3.6067782795068135
118.0734	188.282	0.03371799011825489	3.6907964755579075
118.0735	444.056	0.39984496803141983	0.9663240319860141
169.0334	380.886	0.11819363094519031	2.169239633683802
104.0575	443.316	0.8119476046812463	-0.2488948641251709
148.0014	407.865	0.04283187200087842	2.5926957335569822
113.0468	330.951	0.005932427292067999	6.426108963767311
147.0533	329.837	0.026300613400242156	-3.4687150083749883
147.0537	339.696	0.06535306757002043	2.7349817493262174
147.0535	284.895	0.9556906672277916	0.058155386319701255
145.0737	360.501	0.0037333199436273157	7.0833699392063085
162.0526	447.914	0.027475914051310064	3.8083128237446484
188.1272	196.669	0.4255215575076219	0.885436168778473
145.0739	235.602	0.6778660291424181	0.43632143468139695
127.063	343.805	0.02098316109146692	3.1153864964300433
155.0337	186.855	0.10022707259751325	2.1579485019894133
134.0581	268.565	0.05503337667661785	3.0295179215833863
140.0083	259.037	0.01458288749637724	3.441222215801405
256.1149	427.248	0.03793822878734537	3.546643792585431
335.1323	170.641	0.6266256497926521	0.5125070690617711
297.1068	197.698	0.013073894114015867	3.618198152106834
192.027	233.079	0.3952939748844413	0.9320939709482117
183.0711	561.755	0.3792188322948731	1.0283153370598108
294.2185	708.168	0.16420237975012664	-1.810718670250223
310.2142	646.605	0.875924548609418	-0.16532260151033956
310.2152	623.667	0.07355797880611203	-2.6882187895637992
149.0453	427.927	0.7177251197265471	0.37935905312876544
152.0471	458.943	0.22987207836182394	1.4465081853263508
120.0576	610.837	0.0068490550525732415	4.59472198430826
191.0613	433.457	0.23532977257762164	1.472977733412877
191.0585	450.008	0.02506829010323865	-3.0547272288467346
191.0598	463.838	0.022639898216123333	4.061953262053496
219.053	372.294	0.0580180794798835	2.3841685226350045
165.0402	287.052	0.0009553749561822952	-6.1605320846992075
165.0431	335.335	0.012200930233139678	3.578527824567183
133.0519	534.425	0.2902118340726685	1.2131750535172094
128.0581	289.502	0.2019081278979719	1.5575739785740192
128.0577	263.583	0.08008801155560837	-2.1189471742841035
132.0518	286.787	0.754904010983333	-0.33139700252236653
334.2124	601.825	0.08638758472935033	-2.434210795628851
148.0365	280.894	0.056532511698544355	-2.3657247705623288
146.0582	492.733	3.384937902916734e-05	-11.10340563021157
272.0894	351.983	0.27854662521918544	1.316070754653747
190.0478	471.428	0.003909977757576634	4.640115771194038
142.0738	286.608	0.03799512198170446	3.433364422758555
161.0683	276.682	0.27594808620159744	1.3271705542835863
161.0685	339.256	0.06019324785392354	-2.599376224550183
228.2096	761.042	0.007932728551165523	-3.932192484428889
160.0833	210.228	0.23933786666784665	1.458622731529524
267.0966	209.968	0.24002570960536745	1.4613951035235544
153.0647	241.154	0.30774963389195636	1.1878754076676983
163.0283	232.442	0.05396695249224602	2.9188460981346984
345.0505	147.487	0.5067787817797877	-0.7282253411238667
312.2301	529.817	0.0008867573229288645	-6.276634712225496
312.2297	577.777	0.02148161216022869	4.332964128677031
250.0472	409.247	0.5776024132423389	0.6118031508605176
202.122	510.331	0.06363751575127997	-2.6753936622254764
210.1249	605.999	0.04410819163247499	2.5396379320737785
316.2007	666.317	0.4067914626289505	-0.9177024867062593
148.0524	497.282	0.0064386860290727285	4.368550475997626
198.0526	463.791	0.17540151363557308	-1.5398917926386437
164.0502	562.443	0.3964896815667599	-0.913788364838893
294.1211	346.826	0.004544388010389756	5.462687371647706
105.0796	325.317	0.004478166908060236	5.619139398889685
126.0312	505.589	0.8702318307974102	0.17506282316494975
126.0311	491.362	0.0033965916531936134	-5.859350573797565
306.0743	302.16	0.002114994856510487	-5.9702803101484925
147.0523	263.88	0.010146917369279225	5.156059560169147
101.0835	347.282	0.0018399367711831062	8.707536508851403
193.0411	288.097	0.005912490938495413	4.209567792332114
122.0841	453.104	0.060052676091907765	-2.3671532652085134
87.0689	444.317	0.018595853947328655	3.4138428944915855
294.2203	685.859	0.006211419147238651	-4.185305242661193
320.233	728.554	0.04347740851370607	-2.7099806075061164
314.2453	592.595	0.0566320810534415	2.646765611533402
314.2455	615.87	0.028930145793080533	3.772963656874081
312.2299	651.162	0.14923262499363035	-1.8800636704130542
312.2309	679.528	0.030088670903197338	-3.7331937332996685
330.2403	576.837	0.008752331034880583	-4.657531178205513
330.2385	486.858	0.2692601980826074	1.315350488887751
330.2392	541.551	0.9020120507935805	0.13111298016631887
330.2395	515.144	0.015394848929228587	-3.419286890496582
232.1037	215.842	0.15016294314523737	1.7825491992266413
210.0996	641.204	0.04685727568043091	-2.6923493099151776
175.0474	380.712	0.0682067293194058	2.7800900153488683
175.0474	318.103	0.4525432529925573	-0.8103310451913518
240.0079	511.934	0.04505079946154537	-2.701433304494664
240.0127	315.133	0.8374912044520699	-0.21434412297566888
240.01	460.035	0.1331147931105444	-1.9302538632522344
240.0104	549.356	0.0006513276217461997	-12.6638103674706
240.0078	483.881	0.023411536728954116	-3.0314933308469403
240.007	478.533	0.02418564355486355	-3.0091005827430464
240.0091	296.075	0.3094732406679648	-1.2081461224340078
240.0089	442.121	0.00014148269340610213	-9.21486724665082
240.0089	260.997	0.01653709311375702	3.6506936460037314
240.0102	479.883	0.03825821683247731	-2.6897958160908746
228.1359	533.47	0.044858622266989744	-3.1281114859212775
228.1355	617.076	0.0067050042494624104	-4.2046581106441545
212.1416	486.423	0.31375111520561194	1.1934781905689467
212.142	520.992	0.018171966618796637	-4.348179162288828
294.2191	601.555	0.036881346537680715	-3.406897040346378
292.2041	648.045	0.00013660360292130235	-13.248226948041895
172.1101	489.787	0.07740549865724547	2.582518036699795
