m/z	retention_time	p_value	t_score
118.0266	243.828	0.0077162433592370345	5.430322624176293
118.0266	276.2	0.008116111898152057	5.552750904569991
118.0266	453.3	0.010142035610482778	4.607940927112872
119.0582	207.274	0.1502113272367849	1.816394416853651
119.0582	207.274	0.5594328464698933	-0.6658909741079669
119.0582	207.274	0.1712040013470612	-1.7337062854303829
119.0582	207.274	0.3503605164570688	-1.0669266611064803
119.0582	238.3	0.026639186940099754	4.0767006567080415
119.0582	238.3	0.5279159277021823	0.6905754591342949
119.0582	238.3	0.27771775942675975	-1.2998411205929727
119.0582	238.3	0.6655100012752504	-0.4918130558735356
119.0582	250.8	0.038172788679408744	4.102084388438536
119.0582	250.8	0.710461800470183	0.4043734239796858
119.0582	250.8	0.20346484803227097	-1.6901903938443397
119.0582	250.8	0.5825551794071608	-0.642648085784064
119.0582	271.7	0.03193955137852604	3.2828002499814626
119.0582	271.7	0.4829157759518823	0.8066468778410165
119.0582	271.7	0.6359356395774329	-0.5155680351611797
119.0582	271.7	0.8695480104460728	-0.17674976410432908
119.0582	284.1	0.011654450561870243	4.436547994260596
119.0582	284.1	0.1330300415703997	2.069805437934579
119.0582	284.1	0.631493315927348	0.5209256476479913
119.0582	284.1	0.6356764074164809	0.5203603579911403
220.0853	497.195	0.7545725939874193	0.33519234926003444
220.0853	307.526	0.08423668747951468	2.489361797561708
116.0956	285.437	0.12238543962882537	2.0154711101236216
116.011	306.607	0.2610147128643523	1.4507141990562251
116.011	484.1	0.2962690099025423	1.3625382099937509
117.079	367.117	0.12130774910301872	2.29265249416792
117.079	367.117	0.23788564664672399	1.480214325570061
117.079	367.117	0.3290706447228027	1.1809315994062317
117.079	308.1	0.31163968897124467	1.336824789287684
117.079	308.1	0.8671367704690931	0.18908732314087057
117.079	308.1	0.9778303256121227	-0.031296019036235224
117.079	353.8	0.13185271030965473	2.276532649619425
117.079	353.8	0.25733101192706415	1.4468930146166832
117.079	353.8	0.3534558515276139	1.1361161050084296
117.079	232.2	0.5580535680075273	0.6644651739023021
117.079	232.2	0.6248549080165446	-0.5394868856304765
117.079	232.2	0.5441411620598785	-0.6815104243677321
129.0426	314.245	0.12276426807522062	2.5020420768224088
129.0426	314.245	0.4547725497195326	-0.9011019175850624
129.0426	314.245	0.6219282259957389	-0.5670637348341804
129.0426	314.245	0.038536026657918915	3.636228519452678
129.0426	318.0	0.12778941759684384	2.4687424590808416
129.0426	318.0	0.42873473402506107	-0.969776481102115
129.0426	318.0	0.5825454761361715	-0.641005276711238
129.0426	318.0	0.04549112734537561	3.6368080606054756
129.0426	268.3	0.05700879791965438	3.0842721233402175
129.0426	268.3	0.8288544631358762	0.23311177476343603
129.0426	268.3	0.5752401869326469	0.6140608962289893
129.0426	268.3	0.021214331417448384	3.8672870954374985
129.0426	330.8	0.10695020498192735	2.6817341213415573
129.0426	330.8	0.5816784533868047	-0.638024005362569
129.0426	330.8	0.8039751007637861	-0.27749632882133995
129.0426	330.8	0.02588295854611137	4.013195713778438
131.0949	407.601	0.3393471699265529	1.2099653143729743
175.0633	501.725	0.028715834251065116	-4.863611044011809
175.0633	501.725	0.41597946129950253	-0.9251745374712403
129.0899	238.278	0.6519130781019192	0.5218741389995954
236.0797	332.279	0.15846053634197718	2.0165682087086374
147.0533	330.532	0.15692775768469128	1.739583232030017
314.2453	615.341	0.9776524431896513	-0.031102728832568784
330.2403	514.1	0.1406115122455407	-2.039350456147855
240.0091	296.401	0.5971344857948511	0.5920564096530754
146.0691	194.544	0.2832659087996917	1.4245973615946177
146.0691	194.544	0.006885073107087498	8.75043470813395
146.0691	200.0	0.19920835335506012	1.824508983734197
146.0691	200.0	0.004732995702485625	9.300948983736948
87.032	362.361	0.020993816241144898	3.7118741998573648
87.032	362.361	0.4807486030383165	0.8505709284590631
87.032	362.361	0.11898607788687893	2.479208882522357
87.032	196.5	0.8591399390717409	0.2004954602878904
87.032	196.5	0.8903033326413227	0.14802949889230188
87.032	196.5	0.526590274856383	0.7184879360410885
87.032	309.7	0.027091957471540702	3.4575692261932667
