m/z	retention_time	p_value	t_score
347.061	165.142	0.013446907480230067	-4.851810128570164
384.12	368.227	0.0528310133683603	2.4538898993276854
89.0478	241.494	0.5026802461194009	0.7332251103128881
146.109	195.207	0.6858056324398042	-0.4265652466754842
146.1061	474.105	0.01877105419513723	4.4166685750131665
323.0498	169.774	0.5148801496707587	0.6979552031832735
176.0328	321.379	0.020969359320833117	4.2173462748972455
204.0903	450.091	0.6983123976080939	-0.4094776208041223
116.0103	307.707	0.00015615221839123387	23.013453289541708
116.0103	408.121	0.004729458390973823	6.311606246440735
116.0103	257.207	9.943374383437115e-05	20.443632647333928
612.1487	302.036	0.01703138969960174	-4.093996128439259
642.3001	458.493	0.0011342477968652078	5.854356631649736
88.0988	529.936	0.6126034502167796	0.5455886726393935
135.0537	349.073	1.732598076315091e-05	12.356999975434832
132.0531	184.874	0.1094980617526864	1.9986590467885077
192.0272	215.905	0.4805009366548996	0.7741616611031972
117.0786	325.426	0.00022171752093852492	16.653622289994747
89.0478	318.458	0.07617795384486008	-2.578620828607595
125.0146	169.461	0.10834562685673213	-2.2602903957324765
119.0575	180.793	0.0004340382518070646	10.09015452447752
192.0265	391.225	0.7967283703489529	-0.2753872308119261
103.063	276.854	0.3056394064606536	1.1620073149897177
259.0459	147.818	0.005348172751919469	-5.093688337928984
104.0091	446.952	0.00877157908623953	4.889044423771712
152.0335	291.841	0.7771193333113454	-0.29788747282771283
131.0945	302.364	0.00024358659261294218	-8.384845630021386
131.0945	258.726	0.09747536273395725	2.363792865880761
129.079	400.318	0.0047703532597803975	5.476317756267765
129.0792	381.087	0.0028404957057462992	7.042096236249228
176.0425	375.97	0.006586651914870016	-6.7309045598570325
174.0531	229.259	0.005613745418637554	-4.549350143658766
87.0685	346.276	0.01113273321012607	4.964311368312253
251.1003	325.794	0.09893441336715823	2.1971491709985638
137.0459	438.001	0.0002746756000962127	-7.577549910820969
153.0099	167.307	0.39931190789383103	0.934140068467684
189.0634	413.443	0.09876730578853825	-1.959063051013669
154.0275	603.763	0.9463190986661634	0.07281622130547136
122.036	533.861	0.8096924053740135	0.25205798000387053
220.0838	496.852	0.0017194729916590655	-7.609628962455746
192.027	351.765	0.7842636347014658	-0.29268441605198714
164.0475	497.662	0.19539546840135244	-1.6292215575310058
139.027	574.103	0.076985795454486	-2.6257506657970264
119.0178	301.607	0.00030896566745340187	7.51536448554674
119.0217	284.286	0.008806763185028781	4.787920219378359
119.0176	319.687	0.03135130865620373	3.491576118191735
175.0634	445.461	0.005170475679631229	6.965403450057482
116.0956	285.181	0.23031677299474304	1.5011117552505167
187.1679	484.934	0.5984315606491482	0.5668844418904245
145.0848	181.825	0.003560435977227133	7.256401086479737
145.085	377.725	0.06277219269097552	2.886089042239565
175.0478	412.274	0.014282662118931732	4.000137221781016
175.0477	418.537	0.002226803221539125	5.420757823830115
175.0472	393.025	0.024641263898217136	4.138204922311215
161.0682	300.911	0.03031381824229091	2.901312013872978
162.0161	261.963	0.18888857778685866	-1.5226585745914534
194.0574	494.381	0.46570079494491884	-0.8228383715727612
115.0266	248.993	0.1407968309459272	1.9442624229428733
117.0782	228.101	0.01386280160176474	5.041523909936296
117.0788	318.327	0.15337318780566378	1.8797588849638018
117.0782	222.868	0.01933499220938932	4.572172097013803
129.0418	314.468	0.5398768469325035	0.6772848756583929
188.1251	383.096	0.0015427538982134943	7.873476319446138
131.0949	417.608	0.023389735167725426	4.068068747746528
118.0259	276.87	0.0029284657277091047	6.393895387200056
126.0296	677.115	0.002654663882617416	5.424968407419458
130.0267	470.686	0.36970511154394115	-1.0173801667582736
103.0626	282.722	0.005224871933324177	6.831602407610663
214.1576	595.227	0.051668410334561744	-2.9950906387160448
109.0522	432.572	0.19701018846454038	1.5488333975448596
189.1101	216.566	0.002014973676016167	9.75751447893676
176.0676	493.587	0.013265040360266081	4.502653111944787
172.0367	222.2	0.008243261193479182	-3.992914783956427
129.0899	237.666	0.29303510273650657	1.2533845135272883
236.0782	244.953	0.2233909211859407	-1.364421321660017
130.1116	345.557	0.3236404930001553	1.136293863142838
188.1173	267.889	0.379457197154934	1.006558708413139
160.1219	524.398	0.027529466925780885	3.7329367423236457
126.0431	344.456	0.0036971563757548375	5.125312425083838
101.0473	333.43	6.297846001529644e-07	39.678601245922174
243.086	253.086	0.023149790888764808	3.98562532185624
154.038	274.02	0.2496110237893365	-1.4235577139700604
