m/z	retention_time	p_value	t_score
247.0252	307.728	0.14837031260636663	1.9758759276172124
384.1214	368.504	0.5212573925441376	0.7367227141525103
384.1286	427.875	0.6312867155910606	0.5189485767945152
147.0527	220.128	0.24634268193814468	1.4691410520204167
118.0267	237.245	0.26360983657875214	1.340833702159437
118.0266	243.828	0.27010601789028	1.3123094558312136
176.0317	321.949	0.1621907379145975	1.998058770231163
176.0314	291.779	0.9278881837746998	-0.1000825704371123
149.0505	354.097	0.34962073231285373	1.1859163911501802
204.0898	366.692	0.45321180593598426	0.9195874860359865
89.0476	267.097	0.011954203501031607	5.707089561359486
116.0101	407.228	0.42338279801104506	0.9219931443170573
116.0106	396.899	0.5267024594475511	0.7080795599753335
88.1004	561.866	0.46549385523199793	-0.8617184700938563
88.1	525.708	0.5449363519596047	0.676402091154518
363.056	372.889	0.1355316467201144	2.16966735776503
135.0541	349.355	0.416817067832566	-1.0144107201213333
134.0219	402.531	0.32302265340106157	1.2011650132611886
132.0534	185.46	0.11179060335651893	-2.518692765050797
74.0364	361.279	0.03059598357144268	-3.4323320296279203
297.0887	271.05	0.228145195051656	1.6855638903534453
130.1216	233.356	0.3248031205924438	-1.2938094310659245
117.0791	325.935	0.2807580820480112	1.462257912935471
119.0583	180.515	0.10630895473396554	2.231882952836959
119.0582	207.274	0.01628472020000144	5.427454485819867
244.0697	472.973	0.3883850592209494	1.024063685101105
488.1075	170.006	0.6479861458792732	-0.5285788479968712
192.0259	390.072	0.9421631443649636	0.07817401858719314
267.0961	477.661	0.31218552380658243	1.1685262492241684
102.0313	305.941	0.13689708465028985	2.2154310051207053
347.0621	197.474	0.025203828097551	3.54910909933718
129.0793	380.95	0.07968396180115116	3.0143606090700175
129.0786	399.66	0.10398145321530981	2.7649216089479194
117.0785	292.978	0.44997664625516076	-0.9004981916045007
131.1055	247.956	0.24160299992503279	-1.5246153689967699
276.1324	215.112	0.4905139813631978	-0.8055146144037694
174.0528	228.465	0.30750810222081665	1.18852788360117
87.0675	346.36	0.7257102497008986	-0.4027110915487774
251.1008	325.559	0.10412403644651655	-2.1437402469913707
189.0628	412.503	0.321255779856445	1.14956013379889
154.0278	464.819	0.3396710199989641	1.0859637065806786
220.0853	497.195	0.2793848614506275	-1.4463841018012167
300.2057	759.595	0.14409977957349981	2.1782203061180048
138.0321	483.492	0.6340985149510817	0.5397073410857464
117.9865	451.46	0.6506479832040104	0.4886876966731706
345.0486	258.598	0.4792375344189327	-0.8601134009404356
165.0434	462.28	0.7551017520117933	0.3528081016254572
116.0956	285.437	0.9457380033924935	-0.0767194858256627
146.105	492.951	0.31496938397490987	-1.326703332536922
62.0004	243.814	0.19612877687643132	-1.883005797136154
116.011	306.607	0.9895890607953876	-0.014131131756430996
194.0583	494.809	0.48086587586131657	-0.844943720076782
158.1302	644.843	0.44782472891564273	-0.8408969579627364
117.079	367.117	0.013198344465120417	6.006083465348802
129.0429	324.487	0.18472332278673245	1.9015612419326229
129.0426	314.245	0.15963898180769015	2.1832789747106114
188.127	383.617	0.4916310537656223	-0.7594596473568055
131.0949	407.601	0.6073496112429534	0.5689794957421085
188.1162	359.069	0.5068396022707559	0.7385632915554187
175.0633	501.725	0.4779439972869673	0.7823962465194807
109.0526	426.664	0.10749619007248287	2.663499350443983
189.111	216.805	0.08416478698921459	3.0393055001971705
176.0685	493.268	0.02605885529362888	3.624834518722543
148.0373	428.816	0.4807609287734183	-0.8256251093388967
129.0899	238.278	0.33796007204620626	-1.1265169594967965
236.0797	332.279	0.21915833356760178	-1.6340269550992932
130.1114	345.929	0.14589311035824548	2.20342008005504
160.1201	525.72	0.020410473571885922	4.205927533729487
101.0484	335.117	0.049700388020076335	3.9578150672965986
229.0354	154.747	0.6773846550583751	-0.4740076974693458
75.0683	255.08	0.014161850958463423	4.937697537195391
169.0363	418.712	0.9595866643791289	-0.05444789141599547
278.1512	664.021	0.17573534684801734	-1.9476553742461313
104.0585	443.444	0.26021469310225653	-1.3802413751152895
131.0574	257.622	0.3287201182475593	1.2145973811510329
113.0475	328.966	0.12313528558403569	1.990527628012466
147.0533	330.532	0.04561856055293525	2.9168757583969676
498.1185	423.185	0.5882086273802671	-0.6336740847068657
188.1276	199.745	0.08481101270232973	-2.379749622629025
132.0897	443.48	0.43874368870941977	0.9545899774399567
145.0733	236.638	0.09576723211355467	2.287755673962161
127.0629	328.346	0.0950618152620827	2.185836888456812
212.0311	229.126	0.9417885849477008	-0.07865406858508249
149.0458	428.543	0.23683476819151306	1.4057372573067441
191.0592	464.338	0.567577917618205	0.6399837486842005
191.0624	434.554	0.4744942330312755	0.8360520566786284
243.0846	197.246	0.167323783480658	-1.7463589155890638
128.0584	264.006	0.41467375637616827	-0.9121281512098399
111.0315	383.065	0.28620633838218074	1.4229986344744707
334.2129	580.061	0.39780162127824276	0.9465183324219912
87.0503	514.098	0.48304834848793704	-0.8011627183313786
334.213	601.84	0.26004608153307074	1.372988432726552
148.0373	270.623	0.702729888500858	0.41996099065849973
148.037	259.946	0.6894736275241584	0.4404583620295987
272.0903	352.131	0.2329274726686762	1.6897285906347739
142.0739	361.137	0.8015810147700849	0.2806481043923458
142.0745	287.186	0.09951578020910161	2.461920586289909
228.21	747.27	0.7342769721376972	-0.3761929603746757
160.0844	210.68	0.8880728293159561	0.15356369772629672
267.0951	173.154	0.2776405315161096	-1.262249122786471
267.0957	209.554	0.5859142685509537	0.6125717900996556
312.2303	531.665	0.34066697196000634	-1.227382252490759
101.1206	552.538	0.12418925414233732	-2.337454445517567
316.2006	665.147	0.10240778233085894	2.7873421828227047
162.0352	463.355	0.43034171512150493	0.9506453561377778
198.0533	464.808	0.3425282109104232	-1.199748332558271
278.1631	453.27	0.2922191102385706	1.4154666486593674
126.0313	505.375	0.011290935313523336	-4.8112017722827
147.0528	264.236	0.09934566538606726	2.8847238808536155
193.0402	288.389	0.11951282281947981	2.2118556158453937
332.056	297.763	0.06897510717848988	2.4706339247149387
166.026	362.039	0.4546848223961295	0.919568916136728
73.0893	491.772	0.27056267722534394	-1.498730367137855
294.2199	687.517	0.39369412585705976	1.0454319374212762
314.2458	591.852	0.5456727967091437	0.6631811158591849
314.2453	615.341	0.39913903338305656	-1.048110833822282
312.2307	680.638	0.5826297193882789	0.639884212356399
330.2403	514.1	0.25372551108227676	-1.334056433567974
175.0479	318.294	0.3136146886537553	1.2895873559433233
240.0091	296.401	0.9402424739090431	-0.08054009654456092
240.0088	248.944	0.29563001471316847	-1.3765756857028024
240.0105	315.305	0.14043692777202801	-1.8858813347445216
240.0088	514.043	0.2712479564879505	1.3652920400199597
240.0085	260.414	0.14544021610477834	1.8364205795920605
146.0583	287.416	0.8718279337955972	-0.17706386302949662
292.2037	637.688	0.09552705652676721	2.766504475959202
294.2199	614.682	0.19596227047055734	1.6792143158931438
264.2095	743.435	0.06862511022420417	3.554610571570534
183.0649	546.375	0.16310120750832544	2.1409691178927153
199.0596	492.45	0.016586201038547833	-6.229472532075687
168.1141	617.026	0.8860190396672651	-0.1567112456642377
242.2241	788.308	0.7830271607608853	0.3100129458391623
263.115	265.311	0.0916548954257838	3.069246281282904
146.0691	194.544	0.43615215747352437	-0.8884822846324233
252.0629	372.701	0.6651159609417037	0.4670848243686569
170.1306	645.841	0.3251485604099043	-1.1294976525234668
296.236	659.36	0.07385761555771235	3.422168766926957
312.2262	599.016	0.9061066029527414	-0.12719700580451399
312.2293	632.764	0.3241772694208809	-1.2052526261146925
133.0371	255.457	0.2187816286998612	1.7019060934516637
87.032	362.361	0.6489145662419668	0.5298609788430672
160.037	350.468	0.17664013396165046	1.8878338636577607
173.0686	250.964	0.00405104481450988	6.028450792421678
180.0636	416.177	0.3631151289166612	1.1547187003049264
180.0642	388.88	0.5023487975980948	0.7405023821546582
180.0639	401.395	0.5135218033905983	0.7292838879944573
180.063	240.714	0.21648128082583845	-1.684725334519231
180.0642	416.97	0.43028627497959165	0.9636535590716615
180.0644	261.946	0.5400576084452003	-0.7151024237626739
113.0472	375.723	0.1734073403078035	2.0008935071508134
100.0523	440.466	0.09932482374728843	-2.2192068994827143
280.1055	219.612	0.9101889720156298	0.12112794530444561
172.0844	270.426	0.5224925513383938	0.7304314504913831
147.0532	311.418	0.10592852747421855	2.4337331102885793
175.096	289.241	0.03921006549222892	3.148272767145485
228.1473	379.45	0.8011335160719735	-0.2699838375717624
262.1317	404.522	0.09064613403245898	-2.873430586397528
172.0844	288.056	0.27830183324342894	1.457486929234213
262.1299	439.87	0.20384574334718444	-1.8093721761222399
212.1162	324.223	0.26663271526887206	1.4793742427126289
160.0846	249.203	0.009076581346301758	5.034850427009914
217.1431	451.459	0.342444821948972	-1.2335606618586703
186.1001	294.329	0.22204307414137062	1.5907886257298132
188.1167	320.387	0.2791403787508032	1.417980247063851
246.1011	453.706	0.46295427235550046	0.8673626075880584
279.1199	289.392	0.22517366254631632	1.7274870106379767
295.1157	483.684	0.17282047676160808	-1.6838257833502968
262.0783	201.873	0.5655297472875203	0.6782228430997551
246.1213	328.732	0.21696580355863665	1.7537535943407934
