m/z	retention_time	p_value	t_score
247.0252	307.728	0.9882124250045228	-0.015668012831664718
384.1214	368.504	0.12028886526794566	2.588560947371298
384.1286	427.875	0.032331743982336805	4.359486728966755
147.0527	220.128	0.03219810509071728	2.983520126709457
118.0267	237.245	0.16330759305283754	1.9569525527776277
118.0266	243.828	0.17847782494496697	1.8542771336044048
176.0317	321.949	0.023994970627724304	-3.9881738871620884
176.0314	291.779	0.2237902300733313	-1.4629100560063892
149.0505	354.097	0.15681821562575876	2.0755982444070935
204.0898	366.692	0.42506460069310903	-0.8848280804489991
89.0476	267.097	0.012585114825508238	-3.878398680734026
116.0101	407.228	0.832432617309651	0.2359627577540802
116.0106	396.899	0.7892018362784095	0.29913533938432163
88.1004	561.866	0.3272083758586075	1.2391869231894552
88.1	525.708	0.8500431633268981	0.20294170099566383
363.056	372.889	0.6671822816193194	0.4582640757601296
135.0541	349.355	0.04692806077648921	3.435626924109701
134.0219	402.531	0.9521778522623416	-0.0664223175565338
132.0534	185.46	0.010649504597805953	-4.15948211945124
74.0364	361.279	0.2724580823223828	-1.3532316604062609
297.0887	271.05	0.26384390118096973	1.2682625679763408
130.1216	233.356	0.31494728853846127	1.3029740285082538
117.0791	325.935	0.9911376698937238	0.011748456280837366
119.0583	180.515	0.13650000220443287	-1.8375461944821612
119.0582	207.274	0.0011273176741295541	-7.331947999650696
244.0697	472.973	0.04034062348067107	2.8073739605081647
488.1075	170.006	0.20965137495159414	1.74133212113097
192.0259	390.072	0.2427848378287056	1.6289554594674138
267.0961	477.661	0.11343672645458441	2.4168414702488725
102.0313	305.941	0.012426842962858488	4.037416019465985
347.0621	197.474	0.0972021834427211	-2.336186002188366
129.0793	380.95	0.05287686252757325	-2.5838609438267723
129.0786	399.66	0.507587610633529	0.7277146660696591
117.0785	292.978	0.004446742134197053	5.966056162124503
131.1055	247.956	0.14307880072046958	-2.255525539223468
276.1324	215.112	0.007153228997022928	-5.131691410669063
174.0528	228.465	0.2337039991991159	1.6769165534570494
87.0675	346.36	0.10952437882341558	-2.2519730653864105
251.1008	325.559	0.1928046349347875	1.9143719246312028
189.0628	412.503	0.0031545941912716506	5.61063093924294
154.0278	464.819	0.19518613279421698	-1.4968856779071034
220.0853	497.195	0.38983819456490476	-0.9954256767973383
300.2057	759.595	0.7478735030913168	-0.35686461203960995
138.0321	483.492	0.5241380233326141	0.7247648912419257
117.9865	451.46	0.9879163892087965	0.016103886657831152
345.0486	258.598	0.6828007593097366	0.4342242369044037
165.0434	462.28	0.6863171028108741	-0.4378286050210619
116.0956	285.437	0.5128251557253313	-0.7202158984924122
146.105	492.951	0.15841044807126098	1.6800614963879927
62.0004	243.814	0.5336523409682419	-0.6716760814653321
