m/z	retention_time	p_value	t_score
247.0252	307.728	0.025444740030284713	-3.211060775818444
384.1214	368.504	0.5121541937238454	0.7664784676267908
384.1286	427.875	0.009603198076228085	9.071224881525039
147.0527	220.128	0.37690681104621965	-1.0601512059778988
118.0267	237.245	0.1422055340086154	2.000373857919258
118.0266	243.828	0.13295621573741767	2.0922700289833482
176.0317	321.949	0.0019625590339659967	-6.1322568665881025
176.0314	291.779	0.4239334554182961	-0.8865479262440734
149.0505	354.097	0.4873123552804767	0.8365776643249895
204.0898	366.692	0.5344585112128689	0.7268051971142434
89.0476	267.097	0.34490941182408463	1.1050601438408074
116.0101	407.228	0.06756120000882915	-2.550503442206669
116.0106	396.899	0.07073887419319046	-2.671304607149888
88.1004	561.866	0.06232605648692669	-2.8170592916680657
88.1	525.708	0.16964252026058002	2.000075022005403
363.056	372.889	0.262159701767255	-1.304122170976891
135.0541	349.355	0.15031911535710452	-2.2349984635617672
134.0219	402.531	0.07272158345815416	-2.470483483430501
132.0534	185.46	0.2638452067909168	-1.2590473362176757
74.0364	361.279	0.3791018855725064	-0.9800325016167979
297.0887	271.05	0.06541782915632686	-2.356040990221814
130.1216	233.356	0.13045799626329405	-2.124782939762583
117.0791	325.935	0.6920471048924699	0.4451369547981019
119.0583	180.515	0.11853293108680367	-1.9401406275955406
119.0582	207.274	0.07690881654433676	-2.232394619780424
244.0697	472.973	0.29616687892270444	1.3318897444917919
488.1075	170.006	0.1346673584428289	-1.7848538488508876
192.0259	390.072	0.5145228063749001	0.7029145262175126
267.0961	477.661	0.37924307307535077	0.9983259298268213
102.0313	305.941	0.3289545977710011	1.2465450919879544
347.0621	197.474	0.7640896305494465	0.32276301016395514
129.0793	380.95	0.032784822780579786	-3.3159173356949
129.0786	399.66	0.043543294599775656	-3.159172668835738
117.0785	292.978	0.8371500339071145	0.21819911581203189
131.1055	247.956	0.06710718650190356	2.5861511944850135
276.1324	215.112	0.002965554542606444	-5.439198385754664
