m/z	retention_time	p_value	t_score
347.061	165.142	0.9899211061641925	-0.01352097336145171
384.12	368.227	0.713757851524399	0.41576683123795355
89.0478	241.494	0.053870517485614944	-3.041858490887992
146.109	195.207	0.53970852214252	-0.6713000156750065
146.1061	474.105	0.9448081867132282	-0.07625395052535149
323.0498	169.774	0.28653223397351935	1.2305457307514798
176.0328	321.379	0.7858267115951012	-0.30556800330020073
204.0903	450.091	0.876087769607266	-0.16667630252749435
116.0103	307.707	0.03540471986929805	5.134411253880566
116.0103	408.121	0.7824794112669036	-0.29529261307576876
116.0103	257.207	0.035909425487155755	4.8417243408969375
612.1487	302.036	0.024280555019350926	-3.819457278519836
642.3001	458.493	0.24322277178983082	-1.4829013279063648
88.0988	529.936	0.25755185892818955	1.5019955210294043
135.0537	349.073	0.6971706818968288	0.44606224817799084
132.0531	184.874	0.29632212759566373	-1.3794150956960007
192.0272	215.905	0.8620903639593662	0.18870560776296363
117.0786	325.426	0.22418331999140861	-1.648103830480831
89.0478	318.458	0.13624439637867056	-2.2998332516154005
125.0146	169.461	0.05341455681243836	-4.109815019900803
119.0575	180.793	0.9521112360769952	0.06702269601151406
192.0265	391.225	0.5650001316031403	-0.6296848386804651
103.063	276.854	0.8273966906019914	-0.23691578640266436
259.0459	147.818	0.003104585284674542	10.238747387695255
104.0091	446.952	0.22793858917331525	-1.6631602547683677
152.0335	291.841	0.09385363094743543	-2.455722976677411
131.0945	302.364	0.21970331690304865	-1.5274862290542988
131.0945	258.726	0.5148741732836267	-0.7140055597732102
129.079	400.318	0.05019540367379294	3.079611427553121
129.0792	381.087	0.5396041434527005	0.6720139878694494
176.0425	375.97	0.09168345466680142	-2.900136908435783
174.0531	229.259	0.017473220493346774	3.9058750139992973
87.0685	346.276	0.07099992655658426	3.0969258505430273
251.1003	325.794	0.8474698415563313	0.21042611360485752
137.0459	438.001	0.2508055401157326	-1.5492208659719409
153.0099	167.307	0.6812680789523521	0.44237493672913514
189.0634	413.443	0.7375807572936175	0.35926684292877714
154.0275	603.763	0.5679134769959722	0.6703509670531148
122.036	533.861	0.22492209746179806	1.6333320440893748
220.0838	496.852	0.7995274605590177	-0.2860457849003511
192.027	351.765	0.7256368967162077	-0.38315955971080007
164.0475	497.662	0.1768263193567639	2.0255723481100856
139.027	574.103	0.1870871684010455	-1.9596366130943377
119.0178	301.607	0.19105433412144504	-1.8795988077960488
119.0217	284.286	0.34844676842326844	-1.1765003438379624
119.0176	319.687	0.17233885254092415	-1.7737418909821445
175.0634	445.461	0.08858374109747845	2.245295339500062
116.0956	285.181	0.47146241463668004	0.8781908670012168
187.1679	484.934	0.025692462143001905	-3.4689885147051704
145.0848	181.825	0.8902601329124762	0.15048543689320348
145.085	377.725	0.9287816783751579	0.09675171472588004
175.0478	412.274	0.2497266079491228	1.3456822383959115
175.0477	418.537	0.8212121926663075	0.24950632161128783
175.0472	393.025	0.09491624451409798	2.325507401745809
161.0682	300.911	0.10946304602473504	2.1449453678147132
162.0161	261.963	0.8252556786919955	-0.24133585389337764
194.0574	494.381	0.0606571569405589	3.119467748417307
115.0266	248.993	0.12359776919904582	-2.1926937567066638
117.0782	228.101	0.5267989035972543	-0.7210880923542545
117.0788	318.327	0.5128958847289524	-0.7217558871462342
117.0782	222.868	0.861165944180949	-0.1872359637405018
129.0418	314.468	0.5041741140099345	0.7488307463986005
188.1251	383.096	0.9414615019960049	-0.08176566372610117
131.0949	417.608	0.720895559525695	0.3852450490667121
118.0259	276.87	0.06160608432558559	2.934811941334943
126.0296	677.115	0.6503256090051897	0.49003068317691034
130.0267	470.686	0.13031209252432302	-2.1301342104355325
103.0626	282.722	0.8948452019581453	-0.14692297497172105
214.1576	595.227	0.4416561603250989	-0.8652892316279942
109.0522	432.572	0.2450341474505124	1.4116619843655622
189.1101	216.566	0.4060750064422025	0.9712349044341823
176.0676	493.587	0.1368059043050458	2.188863253368554
172.0367	222.2	0.5344663765898802	-0.6877655633552293
129.0899	237.666	0.17799913857290642	-1.8266570150156498
236.0782	244.953	0.9057826651540397	0.1281759474706817
130.1116	345.557	0.48656316000988714	-0.7669013409681015
188.1173	267.889	0.7887222001318217	-0.3014171206090812
160.1219	524.398	0.8564365948508635	-0.20138627931608075
